_id,birth_date,company_location,company_name,company_status,gender,name,number_of_offers,plastic_quantity,rating
938242579595255269679,1975-08-24,Sohag,Nienow - Gaylord,APPROVED,MALE,اروي ادريس - Aroi Idris ,7,30,5
146151496852894340230,1975-08-24,Sohag,Nienow - Gaylord,APPROVED,FEMALE,نوف بوهاها - Nof Bohaha ,4,15,5
055116006119414591323,1975-08-24,Sohag,Nienow - Gaylord,APPROVED,FEMALE,خلود الدنوني - Khalod Aldnoni ,1,4,5
840701959581874831886,1975-08-24,Sohag,Nienow - Gaylord,APPROVED,MALE,عوضية السقا - Aodhiah Alsqa ,5,29,5
204784552777567653369,1975-08-24,Sohag,Nienow - Gaylord,APPROVED,MALE,نوف الصغير - Nof Alsghir ,3,29,5
945931936683107138089,1975-08-24,Sohag,Nienow - Gaylord,APPROVED,MALE,نوف ادريس - Nof Idris ,2,18,5
993975373798101618766,1986-10-01,Dakahlia,"Monahan, Cronin and Leuschke",SUSPENDED,FEMALE,فاطمه الدنوني المبجل - Fatmuah Aldnoni Alambjl ,24,154,5
581839688143795130205,1986-10-01,Dakahlia,"Monahan, Cronin and Leuschke",SUSPENDED,FEMALE,بتول القلشاني - Btol Aliqlshanei ,25,144,5
771305074423190901412,1989-01-09,Beni Suef,Hilpert Group,SUSPENDED,FEMALE,نوف الدنوني - Nof Aldnoni ,2,13,5
575784315273748906274,1989-01-09,Beni Suef,Hilpert Group,SUSPENDED,MALE,نوف الطويل - Nof Altoil ,1,3,5
645052592480492915102,1989-01-09,Beni Suef,Hilpert Group,SUSPENDED,MALE,براءة العواني المحترم - Baraaah Alawanei Alamuhtrm ,1,4,5
691515018885135364316,1989-01-09,Beni Suef,Hilpert Group,SUSPENDED,MALE,بلسم يافع - Blsam Yafa ,1,13,5
496928952957657115996,1989-01-09,Beni Suef,Hilpert Group,SUSPENDED,MALE,سيدة بلسم جراد - Saidah Blsam Jrad ,2,19,5
667591130294088685972,1989-01-09,Beni Suef,Hilpert Group,SUSPENDED,MALE,بلسم بن عبد الكريم - Blsam Bn Abad Alkariam ,1,6,5
703874509480797732556,1989-01-09,Beni Suef,Hilpert Group,SUSPENDED,FEMALE,عنود بن عبدالله - Anod Bn Abadallah ,1,10,5
941904943300069992336,1989-01-09,Beni Suef,Hilpert Group,SUSPENDED,FEMALE,عنود الرصاع - Anod Alrsaa ,3,12,5
371311756436536006549,1989-01-09,Beni Suef,Hilpert Group,SUSPENDED,FEMALE,عنود جراد - Anod Jrad ,3,26,5
996702511771708241991,1989-01-09,Beni Suef,Hilpert Group,SUSPENDED,MALE,بتول الدرقاش المبجل - Btol AldrqIsh Alambjl ,4,28,5
267011423216553084473,1989-01-09,Beni Suef,Hilpert Group,SUSPENDED,FEMALE,اروي عنون - Aroi Anon ,2,4,5
343813914131042246906,1973-08-21,Beni Suef,Franecki and Sons,SUSPENDED,FEMALE,براءة المولدي - Baraaah Alamoldi ,2,16,5
295633124955121065993,1973-08-21,Beni Suef,Franecki and Sons,SUSPENDED,FEMALE,عنود الشتيوي - Anod Alshtioi ,2,20,5
737797332973337686056,1973-08-21,Beni Suef,Franecki and Sons,SUSPENDED,FEMALE,ريم بن عبدالله - Riam Bn Abadallah ,3,21,5
683471184261505512028,1973-08-21,Beni Suef,Franecki and Sons,SUSPENDED,MALE,عنود عنون حفظه الله - Anod Anon Hfzah Allah ,2,19,5
317093406507777227948,1982-04-30,Alexandria,Simonis Inc,APPROVED,MALE,بلسم لخشين - Blsam Lkhshin ,5,10,5
704571435176930279692,1982-04-30,Alexandria,Simonis Inc,APPROVED,MALE,براءة المولدي - Baraaah Alamoldi ,3,10,5
755212353840752110104,1982-04-30,Alexandria,Simonis Inc,APPROVED,MALE,نوف جابالله المبجل - Nof Jaballah Alambjl ,5,30,5
378431596671915062556,1972-07-23,Qena,Zieme Inc,SUSPENDED,MALE,سيد عنود الصفار - Said Anod Alsafar ,2,12,5
840307173833005671575,1972-07-23,Qena,Zieme Inc,SUSPENDED,FEMALE,خلود العلاني الموقر - Khalod Alalaanei Alamoqur ,3,15,5
866052000297723540774,1972-07-23,Qena,Zieme Inc,SUSPENDED,FEMALE,ريم جاوحدو - Riam Jaohdo ,4,26,5
514062975913057237957,1972-07-23,Qena,Zieme Inc,SUSPENDED,FEMALE,اروي الشيباني - Aroi Alshibanei ,3,22,5
958466828142214447893,1968-02-27,Sharqia,Rutherford Inc,APPROVED,FEMALE,بلسم بن عثمان - Blsam Bn Athman ,8,32,5
971391065495340170797,1968-02-27,Sharqia,Rutherford Inc,APPROVED,FEMALE,اروي الشيباني - Aroi Alshibanei ,12,58,5
330990347446920477571,1969-04-15,Qena,Pfannerstill - Jenkins,SUSPENDED,FEMALE,اروي تومي - Aroi Tomai ,2,17,5
774418173690702470383,1969-04-15,Qena,Pfannerstill - Jenkins,SUSPENDED,MALE,بتول العلاني - Btol Alalaanei ,1,10,5
173637406440028472753,1969-04-15,Qena,Pfannerstill - Jenkins,SUSPENDED,FEMALE,دكتور فاطمه سعيد - Dktoar Fatmuah Saaid ,1,4,5
574673158033035673569,1969-04-15,Qena,Pfannerstill - Jenkins,SUSPENDED,MALE,عنود بن عبد السلام - Anod Bn Abad Alsalam ,1,6,5
328928575421790548741,1969-04-15,Qena,Pfannerstill - Jenkins,SUSPENDED,MALE,عوضية الشريف - Aodhiah Alshrif ,2,4,5
801135956590667434906,1969-04-15,Qena,Pfannerstill - Jenkins,SUSPENDED,FEMALE,بتول بوديبة - Btol Bodibah ,1,3,5
608556733113540463820,1969-04-15,Qena,Pfannerstill - Jenkins,SUSPENDED,FEMALE,دكتور براءة الطريقي - Dktoar Baraaah Altriqai ,1,6,5
203531602576407493496,1969-04-15,Qena,Pfannerstill - Jenkins,SUSPENDED,MALE,نوف الحجيج - Nof Alhajij ,1,5,5
263547534704134884315,1969-04-15,Qena,Pfannerstill - Jenkins,SUSPENDED,MALE,ريم الشيباني - Riam Alshibanei ,2,9,5
747867062850102588563,1966-03-19,Monufia,Greenholt and Sons,SUSPENDED,FEMALE,عوضية النابلي - Aodhiah Alnablai ,3,18,5
087786542713039739111,1966-03-19,Monufia,Greenholt and Sons,SUSPENDED,FEMALE,عنود الغربي - Anod Alghrabi ,3,15,5
551127902893077093438,1966-03-19,Monufia,Greenholt and Sons,SUSPENDED,MALE,بلسم النفطي - Blsam Alnftai ,5,29,5
311451642131028506192,1966-03-19,Monufia,Greenholt and Sons,SUSPENDED,FEMALE,بلسم زقية - Blsam Zqaiah ,2,4,5
445224296312504856328,1966-03-19,Monufia,Greenholt and Sons,SUSPENDED,FEMALE,بلسم المولدي - Blsam Alamoldi ,2,16,5
272228145568104816275,1966-03-19,Monufia,Greenholt and Sons,SUSPENDED,FEMALE,براءة الصغير - Baraaah Alsghir ,4,33,5
905153431933391980395,1966-03-19,Monufia,Greenholt and Sons,SUSPENDED,FEMALE,عوضية عطالله - Aodhiah Aatallah ,3,11,5
250248290668812361992,1966-03-19,Monufia,Greenholt and Sons,SUSPENDED,FEMALE,فاطمه الغربي - Fatmuah Alghrabi ,3,14,5
812396725800302016488,1966-03-19,Monufia,Greenholt and Sons,SUSPENDED,FEMALE,فاطمه الدنوني - Fatmuah Aldnoni ,1,3,5
597064102393472300753,1966-03-19,Monufia,Greenholt and Sons,SUSPENDED,MALE,براءة الحمامي - Baraaah Alhamamai ,5,24,5
342834850846893197008,1966-03-19,Monufia,Greenholt and Sons,SUSPENDED,FEMALE,عنود عنون حفظه الله - Anod Anon Hfzah Allah ,1,9,5
682517192410861232210,1975-12-16,North Sinai,Mann LLC,APPROVED,MALE,براءة بن حمودة - Baraaah Bn Hamodah ,4,17,5
201536399830094375993,1975-12-16,North Sinai,Mann LLC,APPROVED,FEMALE,سيدة اروي المنيف - Saidah Aroi Alamanif ,5,32,5
705206647088474280825,1975-12-16,North Sinai,Mann LLC,APPROVED,MALE,سيدة نوف بن حسين - Saidah Nof Bn Hussain ,3,19,5
555358821267470921921,1975-12-16,North Sinai,Mann LLC,APPROVED,MALE,بتول العنابي - Btol Alanabi ,8,58,5
396818842762763897048,1975-12-16,North Sinai,Mann LLC,APPROVED,MALE,نوف النخلي - Nof Alnkhalai ,7,41,5
461454999649581051063,1975-12-16,North Sinai,Mann LLC,APPROVED,FEMALE,بلسم العنابي - Blsam Alanabi ,7,36,5
665111083455939218924,1975-12-16,North Sinai,Mann LLC,APPROVED,MALE,بتول عنون - Btol Anon ,8,36,5
721339373720879123018,1975-12-16,North Sinai,Mann LLC,APPROVED,FEMALE,عنود البشيري - Anod Albshiri ,6,26,5
330347351550774424721,1992-09-22,Qalyubia,"Oberbrunner, Thiel and Cartwright",APPROVED,MALE,عنود عظومة - Anod Azomah ,3,19,5
909309212084815981531,1992-09-22,Qalyubia,"Oberbrunner, Thiel and Cartwright",APPROVED,MALE,ريم المدقي - Riam Alamdqai ,1,8,5
826671598179320930859,1992-09-22,Qalyubia,"Oberbrunner, Thiel and Cartwright",APPROVED,MALE,عوضية الشريف - Aodhiah Alshrif ,1,4,5
160548939262754404537,1992-09-22,Qalyubia,"Oberbrunner, Thiel and Cartwright",APPROVED,FEMALE,عوضية بن عمر - Aodhiah Bn Omar ,1,3,5
816393775864879352041,1992-09-22,Qalyubia,"Oberbrunner, Thiel and Cartwright",APPROVED,MALE,بلسم الصغير - Blsam Alsghir ,1,6,5
673905289143459720298,1992-09-22,Qalyubia,"Oberbrunner, Thiel and Cartwright",APPROVED,MALE,نوف المنيف - Nof Alamanif ,3,15,5
222533819160267884511,1988-10-18,Qena,Gottlieb LLC,APPROVED,MALE,نوف النقاش المبجل - Nof AlnqIsh Alambjl ,1,7,5
968543091562900079018,1988-10-18,Qena,Gottlieb LLC,APPROVED,MALE,سيد بتول بن حمودة - Said Btol Bn Hamodah ,1,9,5
175701148479691717013,1988-10-18,Qena,Gottlieb LLC,APPROVED,MALE,عوضية همدان - Aodhiah Hmdan ,2,7,5
080981324128913087292,1988-10-18,Qena,Gottlieb LLC,APPROVED,MALE,بتول تومي - Btol Tomai ,1,7,5
220214509923591220848,1988-10-18,Qena,Gottlieb LLC,APPROVED,FEMALE,بتول الكافي - Btol Alkafii ,2,13,5
292288739448063579515,1988-10-18,Qena,Gottlieb LLC,APPROVED,FEMALE,بلسم الحمامي - Blsam Alhamamai ,2,17,5
093913764762524236268,1988-10-18,Qena,Gottlieb LLC,APPROVED,MALE,ريم الدرقاش - Riam AldrqIsh ,2,9,5
948117927969300067238,1988-10-18,Qena,Gottlieb LLC,APPROVED,FEMALE,عوضية بن عبدالله - Aodhiah Bn Abadallah ,1,6,5
341936099700105415657,1988-10-18,Qena,Gottlieb LLC,APPROVED,MALE,عوضية العنابي المحترم - Aodhiah Alanabi Alamuhtrm ,1,5,5
439421112595504285505,1988-10-18,Qena,Gottlieb LLC,APPROVED,MALE,ريم خنفير حفظه الله - Riam Khnfir Hfzah Allah ,1,11,5
537964463408005154177,1969-04-20,Aswan,McClure - Stanton,APPROVED,MALE,بتول بن عبدالله - Btol Bn Abadallah ,2,16,5
940707280699034167414,1969-04-20,Aswan,McClure - Stanton,APPROVED,FEMALE,فاطمه النخلي المبجل - Fatmuah Alnkhalai Alambjl ,3,20,5
782831171456101567851,1969-04-20,Aswan,McClure - Stanton,APPROVED,FEMALE,آنسة براءة الصفار - Anisah Baraaah Alsafar ,1,12,5
367133228479125849625,1969-04-20,Aswan,McClure - Stanton,APPROVED,FEMALE,عنود زقية - Anod Zqaiah ,5,37,5
563055131369727981120,1969-04-20,Aswan,McClure - Stanton,APPROVED,MALE,آنسة نوف الكافي - Anisah Nof Alkafii ,3,20,5
624697236244418423538,1969-04-20,Aswan,McClure - Stanton,APPROVED,FEMALE,عوضية الخليفي المبجل - Aodhiah Alkhalaifi Alambjl ,1,10,5
932299440552762838577,1969-04-20,Aswan,McClure - Stanton,APPROVED,MALE,ريم بودوارة - Riam Bodwarah ,1,7,5
055001931275212570923,1969-04-20,Aswan,McClure - Stanton,APPROVED,FEMALE,عنود العلايمي المحترم - Anod Alalaaiamai Alamuhtrm ,2,10,5
953368921388895384987,1969-04-20,Aswan,McClure - Stanton,APPROVED,MALE,عوضية الرقيق - Aodhiah Alruqaiq ,2,22,5
887805601435158357846,1969-04-20,Aswan,McClure - Stanton,APPROVED,MALE,براءة زقية - Baraaah Zqaiah ,1,3,5
822325865510363923436,1969-04-20,Aswan,McClure - Stanton,APPROVED,MALE,دكتور فاطمه بن حسين - Dktoar Fatmuah Bn Hussain ,3,14,5
990679655982901540129,1969-04-20,Aswan,McClure - Stanton,APPROVED,FEMALE,عنود الحمامي - Anod Alhamamai ,1,4,5
794459615419478050564,1969-04-20,Aswan,McClure - Stanton,APPROVED,MALE,عنود بن عبد الكريم - Anod Bn Abad Alkariam ,2,9,5
381488134455191673547,1969-04-20,Aswan,McClure - Stanton,APPROVED,FEMALE,فاطمه زقية - Fatmuah Zqaiah ,2,8,5
481231075908399987842,1969-04-20,Aswan,McClure - Stanton,APPROVED,FEMALE,عنود الكافي - Anod Alkafii ,1,1,5
438948451356980827921,1969-04-20,Aswan,McClure - Stanton,APPROVED,FEMALE,عنود المحجوب - Anod Alamahajob ,4,27,5
516527661279465766679,1969-04-20,Aswan,McClure - Stanton,APPROVED,MALE,نوف الحجيج - Nof Alhajij ,6,18,5
728488718131485418948,1969-08-30,Beni Suef,"Padberg, Donnelly and Krajcik",APPROVED,MALE,ريم زروق - Riam Zroq ,3,23,5
430294504498645895143,1969-08-30,Beni Suef,"Padberg, Donnelly and Krajcik",APPROVED,FEMALE,فاطمه الحمامي - Fatmuah Alhamamai ,2,6,5
123801850457878797647,1969-08-30,Beni Suef,"Padberg, Donnelly and Krajcik",APPROVED,FEMALE,براءة العلاني - Baraaah Alalaanei ,3,20,5
562668960171168944577,1969-08-30,Beni Suef,"Padberg, Donnelly and Krajcik",APPROVED,MALE,اروي الصفار المبجل - Aroi Alsafar Alambjl ,4,19,5
445547532009499674944,1969-08-30,Beni Suef,"Padberg, Donnelly and Krajcik",APPROVED,MALE,ريم ادريس - Riam Idris ,1,8,5
058806117365460587404,1969-08-30,Beni Suef,"Padberg, Donnelly and Krajcik",APPROVED,MALE,ريم القلال - Riam Aliqlal ,2,7,5
857385401774511372896,1992-09-09,Sohag,Gaylord - Kihn,SUSPENDED,MALE,عوضية فقوسة - Aodhiah Faqosah ,1,7,5
678718680266782052496,1992-09-09,Sohag,Gaylord - Kihn,SUSPENDED,FEMALE,خلود جابالله - Khalod Jaballah ,3,22,5
498997201862148893480,1992-09-09,Sohag,Gaylord - Kihn,SUSPENDED,MALE,نوف عنون - Nof Anon ,2,15,5
393690385787097608669,1992-09-09,Sohag,Gaylord - Kihn,SUSPENDED,FEMALE,بلسم الغربي - Blsam Alghrabi ,2,13,5
284440647710719530871,1992-09-09,Sohag,Gaylord - Kihn,SUSPENDED,MALE,عنود جراد - Anod Jrad ,6,27,5
586414816927799184876,1992-09-09,Sohag,Gaylord - Kihn,SUSPENDED,MALE,نوف همدان المبجل - Nof Hmdan Alambjl ,2,12,5
525628213209705223087,1992-09-09,Sohag,Gaylord - Kihn,SUSPENDED,MALE,سيدة براءة جراد - Saidah Baraaah Jrad ,1,2,5
985525796626643229204,1992-09-09,Sohag,Gaylord - Kihn,SUSPENDED,FEMALE,عوضية النقاش - Aodhiah AlnqIsh ,3,12,5
315385685901489581286,1992-09-09,Sohag,Gaylord - Kihn,SUSPENDED,MALE,خلود الخليفي - Khalod Alkhalaifi ,4,22,5
519909291949394802387,1992-09-09,Sohag,Gaylord - Kihn,SUSPENDED,FEMALE,سيد خلود الكافي - Said Khalod Alkafii ,1,7,5
932034876402598130322,1992-09-09,Sohag,Gaylord - Kihn,SUSPENDED,MALE,فاطمه الحجيج - Fatmuah Alhajij ,3,28,5
601927306382922873505,1975-05-29,Kafr El Sheikh,Rutherford - Little,SUSPENDED,FEMALE,دكتور اروي الرقيق - Dktoar Aroi Alruqaiq ,1,3,5
562298499394998513689,1975-05-29,Kafr El Sheikh,Rutherford - Little,SUSPENDED,FEMALE,عنود بن عبدالله - Anod Bn Abadallah ,1,5,5
955286614789832222743,1975-05-29,Kafr El Sheikh,Rutherford - Little,SUSPENDED,MALE,عوضية القلشاني - Aodhiah Aliqlshanei ,1,5,5
587887678858416999793,1975-05-29,Kafr El Sheikh,Rutherford - Little,SUSPENDED,MALE,خلود الكافي - Khalod Alkafii ,1,3,5
832803080080689375435,1975-05-29,Kafr El Sheikh,Rutherford - Little,SUSPENDED,FEMALE,خلود المولدي - Khalod Alamoldi ,1,3,5
190246990393738836011,1975-05-29,Kafr El Sheikh,Rutherford - Little,SUSPENDED,FEMALE,عنود البشيري - Anod Albshiri ,1,7,5
796176853562151700637,1975-05-29,Kafr El Sheikh,Rutherford - Little,SUSPENDED,FEMALE,نوف تومي - Nof Tomai ,1,4,5
859105021468577732943,1975-05-29,Kafr El Sheikh,Rutherford - Little,SUSPENDED,MALE,بلسم عظومة - Blsam Azomah ,1,11,5
410351209529108947374,1975-05-29,Kafr El Sheikh,Rutherford - Little,SUSPENDED,FEMALE,دكتور فاطمه الزوابي - Dktoar Fatmuah Alzwabi ,1,1,5
104019384753913452322,1975-05-29,Kafr El Sheikh,Rutherford - Little,SUSPENDED,FEMALE,عوضية السقا - Aodhiah Alsqa ,1,4,5
725562494016911840201,1975-05-29,Kafr El Sheikh,Rutherford - Little,SUSPENDED,MALE,بتول الغربي - Btol Alghrabi ,2,7,5
397763617443870268307,1979-05-04,Sohag,"Hills, Stanton and Pacocha",APPROVED,MALE,دكتور بلسم جابالله - Dktoar Blsam Jaballah ,2,24,5
919319795396787626037,1979-05-04,Sohag,"Hills, Stanton and Pacocha",APPROVED,MALE,عوضية الكافي - Aodhiah Alkafii ,3,29,5
215868664679742618155,1979-05-04,Sohag,"Hills, Stanton and Pacocha",APPROVED,MALE,آنسة براءة ادريس - Anisah Baraaah Idris ,2,15,5
714511961119907023504,1979-05-04,Sohag,"Hills, Stanton and Pacocha",APPROVED,FEMALE,عنود بوديبة - Anod Bodibah ,2,8,5
962329753293766827944,1979-05-04,Sohag,"Hills, Stanton and Pacocha",APPROVED,FEMALE,اروي الشيباني - Aroi Alshibanei ,2,9,5
990479494338616746960,1979-05-04,Sohag,"Hills, Stanton and Pacocha",APPROVED,MALE,عوضية شنيق - Aodhiah Shniq ,1,8,5
995430918366430583588,1978-05-13,Sharqia,"Adams, Nienow and Hand",SUSPENDED,MALE,عنود العنابي - Anod Alanabi ,8,38,5
631436735414045614873,1978-05-13,Sharqia,"Adams, Nienow and Hand",SUSPENDED,MALE,فاطمه نيفر - Fatmuah Nifar ,4,25,5
313701600003235689509,1978-05-13,Sharqia,"Adams, Nienow and Hand",SUSPENDED,MALE,بتول النخلي - Btol Alnkhalai ,7,29,5
538607056783661904828,1978-05-13,Sharqia,"Adams, Nienow and Hand",SUSPENDED,MALE,براءة لخشين حفظه الله - Baraaah Lkhshin Hfzah Allah ,4,24,5
575660874015506421544,1978-05-13,Sharqia,"Adams, Nienow and Hand",SUSPENDED,FEMALE,براءة عاشور - Baraaah AIshoar ,4,30,5
098822471554160280010,1994-07-21,Asyut,"Green, Weber and Cummerata",APPROVED,FEMALE,آنسة بلسم عطالله - Anisah Blsam Aatallah ,3,18,5
330225206411385696981,1994-07-21,Asyut,"Green, Weber and Cummerata",APPROVED,MALE,نوف شقرون الموقر - Nof Shquron Alamoqur ,1,7,5
976060783402032845327,1994-07-21,Asyut,"Green, Weber and Cummerata",APPROVED,MALE,دكتور عنود الصفار - Dktoar Anod Alsafar ,1,4,5
459114243103833259994,1994-07-21,Asyut,"Green, Weber and Cummerata",APPROVED,MALE,عنود بن عاشور - Anod Bn AIshoar ,1,11,5
362570762226916403712,1974-12-27,Ismailia,Effertz - Pagac,SUSPENDED,MALE,آنسة نوف بن عبد السلام - Anisah Nof Bn Abad Alsalam ,2,8,5
440934261534559120801,1974-12-27,Ismailia,Effertz - Pagac,SUSPENDED,FEMALE,عنود الحمامي - Anod Alhamamai ,1,14,5
003377113825774597427,1974-12-27,Ismailia,Effertz - Pagac,SUSPENDED,FEMALE,عوضية سعيد - Aodhiah Saaid ,1,15,5
165980648894496840074,1974-12-27,Ismailia,Effertz - Pagac,SUSPENDED,FEMALE,نوف عظومة - Nof Azomah ,2,11,5
600694029171952216423,1974-12-27,Ismailia,Effertz - Pagac,SUSPENDED,MALE,بلسم القلال - Blsam Aliqlal ,1,7,5
220717887735488620575,1974-12-27,Ismailia,Effertz - Pagac,SUSPENDED,FEMALE,بلسم شقرون - Blsam Shquron ,2,14,5
317801575188007251067,1974-12-27,Ismailia,Effertz - Pagac,SUSPENDED,MALE,بتول الطويل المحترم - Btol Altoil Alamuhtrm ,1,2,5
388747792637011974058,1974-12-27,Ismailia,Effertz - Pagac,SUSPENDED,MALE,نوف عاشور - Nof AIshoar ,1,7,5
212392726968743843461,1974-12-27,Ismailia,Effertz - Pagac,SUSPENDED,MALE,فاطمه السقاط - Fatmuah Alsqat ,1,3,5
625194185938348396278,1971-02-07,Qalyubia,Torphy LLC,APPROVED,FEMALE,عوضية المحجوب - Aodhiah Alamahajob ,1,4,5
020553784878566057417,1971-02-07,Qalyubia,Torphy LLC,APPROVED,FEMALE,عنود الرصاع - Anod Alrsaa ,2,7,5
135480237816565198645,1971-02-07,Qalyubia,Torphy LLC,APPROVED,MALE,عنود العواني - Anod Alawanei ,1,3,5
028703988834128061223,1971-02-07,Qalyubia,Torphy LLC,APPROVED,MALE,عنود القلال - Anod Aliqlal ,2,7,5
085457730625141753210,1971-02-07,Qalyubia,Torphy LLC,APPROVED,MALE,سيد عوضية السقاط - Said Aodhiah Alsqat ,1,11,5
094794140633758060763,1971-02-07,Qalyubia,Torphy LLC,APPROVED,FEMALE,عوضية بن حمودة - Aodhiah Bn Hamodah ,1,14,5
864152224914229677404,1971-02-07,Qalyubia,Torphy LLC,APPROVED,FEMALE,عوضية الدرقاش - Aodhiah AldrqIsh ,1,8,5
096192109036947710328,1971-02-07,Qalyubia,Torphy LLC,APPROVED,FEMALE,عنود العلاني - Anod Alalaanei ,5,42,5
752736403189748990110,1971-02-07,Qalyubia,Torphy LLC,APPROVED,MALE,اروي الوحيشي - Aroi Alohaishi ,1,10,5
563562952727414833182,1971-02-07,Qalyubia,Torphy LLC,APPROVED,FEMALE,ريم بن عاشور - Riam Bn AIshoar ,1,7,5
030661997402527546917,1971-02-07,Qalyubia,Torphy LLC,APPROVED,FEMALE,عوضية الشتيوي - Aodhiah Alshtioi ,1,2,5
332081426580625559086,1971-02-07,Qalyubia,Torphy LLC,APPROVED,FEMALE,عنود همدان - Anod Hmdan ,3,12,5
850892156538103935850,1997-11-21,Beheira,"Little, Douglas and Bergnaum",SUSPENDED,MALE,براءة خنفير - Baraaah Khnfir ,2,11,5
232716394053843872397,1997-11-21,Beheira,"Little, Douglas and Bergnaum",SUSPENDED,FEMALE,نوف جاوحدو - Nof Jaohdo ,1,4,5
333313665229665772516,1997-11-21,Beheira,"Little, Douglas and Bergnaum",SUSPENDED,MALE,نوف المنيف - Nof Alamanif ,2,10,5
143984494186880575935,1997-11-21,Beheira,"Little, Douglas and Bergnaum",SUSPENDED,FEMALE,نوف تومي - Nof Tomai ,1,1,5
904501863090033782375,1997-11-21,Beheira,"Little, Douglas and Bergnaum",SUSPENDED,MALE,عوضية هذيل - Aodhiah Hthil ,3,19,5
828673485918341138086,1997-11-21,Beheira,"Little, Douglas and Bergnaum",SUSPENDED,FEMALE,عوضية الع لويني - Aodhiah Ala Loini ,2,9,5
795050304671901129503,1997-11-21,Beheira,"Little, Douglas and Bergnaum",SUSPENDED,MALE,عنود الكراي - Anod Alkarai ,1,5,5
042719111363807985020,1997-11-21,Beheira,"Little, Douglas and Bergnaum",SUSPENDED,MALE,بتول الكراي - Btol Alkarai ,1,5,5
640994490739177256756,1997-11-21,Beheira,"Little, Douglas and Bergnaum",SUSPENDED,FEMALE,عنود النفطي - Anod Alnftai ,1,4,5
954958318067400569866,1997-11-21,Beheira,"Little, Douglas and Bergnaum",SUSPENDED,FEMALE,اروي فقوسة - Aroi Faqosah ,1,9,5
889976782896009101748,1997-11-21,Beheira,"Little, Douglas and Bergnaum",SUSPENDED,MALE,بتول الشريف - Btol Alshrif ,1,8,5
460962986934230355341,1997-11-21,Beheira,"Little, Douglas and Bergnaum",SUSPENDED,FEMALE,عوضية بوهاها - Aodhiah Bohaha ,2,16,5
058954482623923570485,1997-11-21,Beheira,"Little, Douglas and Bergnaum",SUSPENDED,MALE,عوضية المحجوب - Aodhiah Alamahajob ,2,10,5
464607208678932530402,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,MALE,اروي الع لويني - Aroi Ala Loini ,4,29,5
966566568051357641285,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,FEMALE,بلسم بن عمر - Blsam Bn Omar ,4,16,5
805423650421269593454,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,FEMALE,دكتور عوضية القلال - Dktoar Aodhiah Aliqlal ,1,1,5
240803417030553979782,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,MALE,فاطمه الكراي - Fatmuah Alkarai ,1,6,5
663356123112313531108,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,FEMALE,ريم العواني - Riam Alawanei ,1,4,5
832120720200546650951,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,MALE,عوضية الوحيشي - Aodhiah Alohaishi ,5,31,5
063741965269750797262,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,MALE,عنود الشتيوي - Anod Alshtioi ,8,53,5
629541587900976752733,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,MALE,اروي المدقي - Aroi Alamdqai ,1,1,5
054199666458846049497,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,MALE,نوف بن عبدالله - Nof Bn Abadallah ,2,11,5
798420275135425823512,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,MALE,عوضية الزوابي - Aodhiah Alzwabi ,2,15,5
655234665096742314120,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,MALE,براءة بودوارة - Baraaah Bodwarah ,2,16,5
419539670834876440527,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,MALE,نوف غويلة - Nof Ghoilah ,2,11,5
745821166952116419664,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,FEMALE,براءة عطالله - Baraaah Aatallah ,5,23,5
822739526165640514491,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,FEMALE,عوضية الع لويني - Aodhiah Ala Loini ,3,15,5
243634792251585499580,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,MALE,ريم بودوارة - Riam Bodwarah ,3,16,5
035083589527368236789,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,MALE,بتول غويلة - Btol Ghoilah ,3,15,5
810105209669669722465,1986-08-06,Matruh,"Hyatt, Bechtelar and Stehr",APPROVED,FEMALE,عوضية السقاط - Aodhiah Alsqat ,2,13,5
110153695922718140317,1994-01-14,Faiyum,Hintz LLC,SUSPENDED,FEMALE,بلسم الشتيوي - Blsam Alshtioi ,45,221,5
838154441370870292426,1997-12-16,Dakahlia,Schinner Inc,APPROVED,FEMALE,خلود الرقيق - Khalod Alruqaiq ,4,31,5
222011291317588432745,1997-12-16,Dakahlia,Schinner Inc,APPROVED,FEMALE,عوضية ادريس - Aodhiah Idris ,4,21,5
409800412426780975046,1997-12-16,Dakahlia,Schinner Inc,APPROVED,MALE,بلسم بوديبة - Blsam Bodibah ,3,18,5
